legs,i2_dep_1_place,i1_legid,o_dlv_e,i2_dlv_e,o_rcf_1_place,o_dep_1_e,i1_dlv_e
1.0,505,7566.0,2956.0,2399,349.0,288.0,1434.0
2.0,349,11890.0,412.0,302,628.0,776.0,3244.0
2.0,281,12128.0,1244.0,228,149.0,943.0,207.0
1.0,505,5592.0,439.0,2399,144.0,1322.0,2595.0
2.0,128,8313.0,1756.0,106,128.0,348.0,174.0
3.0,815,8918.0,10425.0,481,395.0,669.0,321.0
1.0,505,9295.0,60.0,2399,426.0,918.0,90.0
3.0,700,3455.0,2835.0,5065,128.0,878.0,777.0
2.0,281,14290.0,2953.0,17,128.0,336.0,4714.0
3.0,485,245.0,3485.0,1,128.0,151.0,2523.0
3.0,485,1527.0,1670.0,436,561.0,647.0,1030.0
1.0,505,7502.0,272.0,2399,134.0,260.0,3043.0
2.0,128,916.0,557.0,996,700.0,891.0,945.0
1.0,505,5117.0,11221.0,2399,700.0,253.0,5.0
1.0,505,524.0,1165.0,2399,524.0,898.0,1315.0
1.0,505,7761.0,992.0,2399,485.0,667.0,193.0
2.0,485,6411.0,1405.0,434,431.0,211.0,101.0
1.0,505,6392.0,1978.0,2399,700.0,417.0,1093.0
2.0,815,11797.0,1521.0,1911,815.0,1681.0,156.0
1.0,505,4301.0,1632.0,2399,742.0,1102.0,201.0
2.0,815,8267.0,130.0,44,174.0,486.0,51.0
1.0,505,4366.0,740.0,2399,700.0,977.0,10560.0
1.0,505,12757.0,103870.0,2399,206.0,596.0,9290.0
2.0,700,1466.0,625.0,1964,700.0,1182.0,3744.0
3.0,308,7651.0,593.0,1380,700.0,6578.0,243.0
1.0,505,6974.0,7124.0,2399,257.0,349.0,33270.0
3.0,128,2368.0,1409.0,178,290.0,1476.0,133.0
3.0,815,10657.0,1285.0,64,149.0,916.0,3398.0
1.0,505,11354.0,7545.0,2399,700.0,303.0,194.0
2.0,128,8917.0,2096.0,37637,174.0,448.0,314.0
2.0,128,9570.0,300.0,736,700.0,317.0,2509.0
2.0,128,11455.0,1041.0,158,485.0,221.0,41.0
3.0,308,4275.0,1213.0,979,700.0,801.0,2178.0
3.0,456,12566.0,17249.0,476,149.0,367.0,383.0
2.0,527,4281.0,194.0,477,700.0,195.0,91.0
2.0,815,3015.0,5199.0,160,149.0,518.0,243.0
1.0,505,4739.0,228.0,2399,149.0,322.0,834.0
1.0,505,14154.0,12877.0,2399,815.0,1745.0,645.0
3.0,456,11436.0,831.0,1251,700.0,1827.0,3266.0
2.0,815,12003.0,242.0,3,753.0,596.0,2.0
3.0,671,6849.0,4417.0,1571,149.0,1215.0,150.0
3.0,236,9390.0,268.0,2836,349.0,1555.0,16009.0
2.0,349,5091.0,1441.0,1104,221.0,1185.0,1009.0
2.0,308,6820.0,1070.0,13687,597.0,1019.0,4378.0
3.0,815,8829.0,2422.0,227,299.0,305.0,843.0
1.0,505,11355.0,905.0,2399,815.0,72.0,555.0
3.0,727,1122.0,54588.0,517,149.0,923.0,676.0
3.0,815,9001.0,1483.0,480,561.0,292.0,58.0
2.0,815,9774.0,862.0,111,134.0,97.0,133.0
1.0,505,3952.0,20.0,2399,815.0,103.0,154.0
3.0,128,434.0,592.0,2883,128.0,273.0,2645.0
2.0,281,2444.0,2961.0,961,700.0,251.0,991.0
2.0,815,10004.0,13164.0,34,149.0,833.0,96.0
3.0,456,1579.0,865.0,1435,468.0,389.0,1.0
2.0,815,9780.0,16343.0,46,149.0,517.0,112.0
1.0,505,5503.0,3143.0,2399,700.0,1092.0,3816.0
1.0,505,5641.0,1537.0,2399,349.0,247.0,1914.0
2.0,456,4549.0,600.0,1,206.0,225.0,2350.0
3.0,256,9124.0,1295.0,38,431.0,380.0,118.0
3.0,128,11033.0,4596.0,1312,485.0,930.0,7166.0
3.0,441,7195.0,2198.0,5416,815.0,282.0,2257.0
1.0,505,3832.0,1309.0,2399,174.0,384.0,270.0
3.0,700,13706.0,603.0,2548,700.0,298.0,242.0
3.0,815,3579.0,157.0,190,700.0,885.0,287.0
2.0,815,2205.0,1389.0,1,468.0,676.0,520.0
2.0,614,3583.0,852.0,127,349.0,751.0,303.0
2.0,663,13503.0,500.0,239,349.0,3108.0,2809.0
2.0,431,6255.0,5670.0,4,597.0,1626.0,15.0
1.0,505,5581.0,442.0,2399,149.0,283.0,890.0
2.0,391,2411.0,17.0,21,101.0,742.0,35.0
3.0,700,13941.0,984.0,1089,700.0,222.0,316.0
3.0,700,9067.0,471.0,4422,317.0,1670.0,252.0
2.0,815,8644.0,1424.0,2432,700.0,585.0,497.0
2.0,815,2827.0,673.0,1421,128.0,126.0,1527.0
2.0,614,3591.0,2081.0,1372,149.0,380.0,1263.0
1.0,505,1142.0,192.0,2399,128.0,447.0,63.0
3.0,456,1775.0,512.0,1316,783.0,525.0,171.0
1.0,505,13562.0,7748.0,2399,149.0,265.0,1141.0
2.0,431,6295.0,23160.0,45,206.0,594.0,533.0
3.0,700,2699.0,4647.0,999,700.0,201.0,648.0
3.0,431,1086.0,189.0,889,245.0,844.0,248.0
2.0,391,131.0,57.0,8923,349.0,970.0,1236.0
3.0,815,14635.0,1.0,69,149.0,818.0,50052.0
2.0,789,9871.0,1184.0,193,700.0,843.0,1475.0
3.0,128,1469.0,5486.0,102,341.0,423.0,699.0
2.0,614,1355.0,1528.0,2276,128.0,452.0,824.0
2.0,485,14541.0,1005.0,17,123.0,230.0,58.0
1.0,505,4134.0,19380.0,2399,206.0,2300.0,233.0
3.0,485,7041.0,826.0,666,555.0,1438.0,2995.0
1.0,505,10211.0,16157.0,2399,257.0,506.0,509.0
1.0,505,13655.0,1.0,2399,326.0,421.0,156.0
3.0,128,4881.0,14137.0,108,555.0,594.0,1319.0
2.0,700,10376.0,169.0,2740,700.0,1510.0,1016.0
1.0,505,669.0,261.0,2399,113.0,236.0,368.0
2.0,485,5397.0,60.0,149,426.0,1483.0,29.0
3.0,128,5997.0,5421.0,603,815.0,177.0,93.0
3.0,257,1987.0,1422.0,2054,431.0,325.0,688.0
1.0,505,1229.0,1306.0,2399,727.0,656.0,2955.0
1.0,505,14181.0,413.0,2399,128.0,1267.0,667.0
1.0,505,6433.0,825.0,2399,308.0,491.0,102.0
2.0,815,4672.0,921.0,2177,800.0,952.0,1168.0
2.0,671,9333.0,1651.0,1265,484.0,566.0,358.0
3.0,809,11952.0,1530.0,1049,349.0,2964.0,1064.0
3.0,128,7974.0,3094.0,16,698.0,436.0,265.0
1.0,505,2596.0,100.0,2399,524.0,135.0,3187.0
2.0,236,13867.0,3730.0,118,128.0,256.0,969.0
1.0,505,8051.0,1827.0,2399,221.0,211.0,1142.0
2.0,391,14003.0,1059.0,277,700.0,962.0,129.0
2.0,815,14286.0,78.0,1468,349.0,174.0,8122.0
3.0,485,2054.0,4739.0,14,257.0,637.0,1936.0
2.0,456,14418.0,252.0,227,113.0,734.0,1406.0
1.0,505,14507.0,1149.0,2399,413.0,898.0,2.0
3.0,128,6341.0,1021.0,179,700.0,939.0,154.0
3.0,456,12687.0,153.0,573,349.0,793.0,939.0
2.0,594,5758.0,2563.0,3265,597.0,1073.0,239.0
3.0,128,8877.0,4824.0,610,561.0,687.0,3.0
2.0,815,13628.0,10467.0,262,609.0,1098.0,4440.0
3.0,456,14236.0,5370.0,826,700.0,179.0,860.0
1.0,505,4162.0,1014.0,2399,815.0,746.0,169.0
1.0,505,755.0,53166.0,2399,700.0,282.0,113.0
1.0,505,12210.0,4277.0,2399,257.0,685.0,61.0
3.0,456,1611.0,6965.0,3193,597.0,374.0,4259.0
1.0,505,8632.0,3269.0,2399,815.0,1071.0,3249.0
3.0,236,593.0,570.0,1052,700.0,804.0,1059.0
1.0,505,5255.0,1958.0,2399,281.0,299.0,2679.0
1.0,505,5294.0,940.0,2399,742.0,699.0,116.0
2.0,431,14499.0,4386.0,140,149.0,343.0,238.0
3.0,614,14273.0,1100.0,12,349.0,604.0,1054.0
2.0,476,10987.0,5.0,1377,349.0,283.0,972.0
3.0,671,7948.0,7389.0,1026,257.0,678.0,193.0
1.0,505,9005.0,1446.0,2399,128.0,298.0,624.0
1.0,505,12040.0,998.0,2399,700.0,830.0,346.0
3.0,700,13578.0,1209.0,1718,700.0,348.0,1225.0
3.0,563,9117.0,6778.0,7112,128.0,191.0,12055.0
3.0,815,2710.0,2884.0,1437,555.0,198.0,11642.0
2.0,377,10051.0,23.0,1238,610.0,170.0,259.0
1.0,505,1204.0,491.0,2399,403.0,1556.0,1039.0
3.0,789,10479.0,53.0,159,149.0,950.0,251.0
1.0,505,2000.0,379.0,2399,628.0,392.0,539.0
2.0,196,7565.0,2819.0,1228,128.0,452.0,4749.0
2.0,815,7808.0,4320.0,17,413.0,513.0,61.0
1.0,505,486.0,3425.0,2399,349.0,637.0,1596.0
2.0,555,2640.0,2365.0,118,308.0,240.0,76.0
2.0,216,14202.0,32.0,1123,149.0,354.0,16169.0
1.0,505,7810.0,1109.0,2399,149.0,1388.0,19.0
3.0,815,3874.0,297.0,317,700.0,197.0,278.0
3.0,576,10596.0,3275.0,1464,349.0,369.0,3206.0
3.0,685,12314.0,927.0,1006,149.0,469.0,985.0
2.0,349,6234.0,3185.0,6,700.0,237.0,1673.0
2.0,700,11577.0,6424.0,1066,136.0,9514.0,1184.0
3.0,201,9133.0,30.0,1590,609.0,394.0,261.0
2.0,341,3374.0,612.0,2336,128.0,432.0,7538.0
1.0,505,9048.0,1057.0,2399,700.0,209.0,31.0
3.0,349,7411.0,3164.0,861,700.0,271.0,2608.0
2.0,461,14535.0,8676.0,264,257.0,504.0,87.0
2.0,671,6703.0,2002.0,283,561.0,616.0,768.0
2.0,727,6101.0,1030.0,6071,317.0,1716.0,4501.0
1.0,505,12654.0,17855.0,2399,561.0,736.0,374.0
2.0,485,14368.0,70.0,433,426.0,958.0,1749.0
2.0,815,4113.0,5733.0,2559,815.0,270.0,1115.0
1.0,505,1137.0,282.0,2399,700.0,1355.0,244.0
1.0,505,12875.0,391.0,2399,628.0,330.0,102.0
3.0,431,8820.0,445.0,2756,349.0,475.0,5332.0
3.0,233,3321.0,554.0,29836,571.0,354.0,205.0
3.0,281,4595.0,1671.0,1021,700.0,537.0,894.0
2.0,815,1143.0,902.0,31,332.0,2496.0,199.0
1.0,505,459.0,150.0,2399,144.0,1198.0,2614.0
3.0,113,1475.0,2711.0,3203,128.0,473.0,22.0
2.0,700,12874.0,363.0,4493,149.0,1651.0,893.0
3.0,299,1619.0,20.0,130,403.0,609.0,59.0
3.0,663,4709.0,3052.0,114,700.0,724.0,231.0
2.0,700,1352.0,2092.0,1910,349.0,523.0,334.0
3.0,485,1139.0,4145.0,2,561.0,332.0,354.0
2.0,388,2777.0,179.0,217,721.0,1403.0,13734.0
1.0,505,377.0,911.0,2399,815.0,44.0,156.0
1.0,505,80.0,991.0,2399,128.0,484.0,4047.0
3.0,456,2810.0,1831.0,1206,128.0,264.0,2747.0
1.0,505,11198.0,2707.0,2399,815.0,182.0,862.0
3.0,815,3968.0,1252.0,174,815.0,475.0,120.0
2.0,456,1099.0,705.0,1467,700.0,381.0,1307.0
1.0,505,2634.0,1933.0,2399,128.0,660.0,44.0
2.0,815,4093.0,560130.0,808,555.0,634.0,2521.0
3.0,671,10780.0,1214.0,144407,700.0,2550.0,10817.0
3.0,216,13191.0,2322.0,319,700.0,1978.0,275.0
1.0,505,2070.0,1171.0,2399,700.0,1852.0,6944.0
3.0,614,1798.0,290.0,92,700.0,2324.0,14.0
1.0,505,6516.0,590.0,2399,700.0,205.0,1474.0
3.0,815,4118.0,550.0,860,128.0,349.0,107.0
2.0,485,11197.0,16166.0,5725,700.0,2379.0,1486.0
2.0,391,11155.0,1883.0,1620,349.0,469.0,8491.0
2.0,700,13159.0,1515.0,13951,700.0,1621.0,1045.0
1.0,505,12908.0,6227.0,2399,187.0,659.0,7.0
2.0,609,8140.0,4302.0,302,815.0,131.0,1629.0
2.0,144,10391.0,10953.0,362,815.0,650.0,1712.0
2.0,609,187.0,415.0,3267,485.0,127.0,3887.0
3.0,815,4774.0,3721.0,1411,377.0,235.0,97.0
2.0,349,12388.0,92.0,8049,815.0,1019.0,38.0
3.0,476,1359.0,3652.0,1003,136.0,12256.0,2392.0
2.0,815,10045.0,3011.0,738,694.0,646.0,38.0
3.0,555,484.0,2359.0,67,431.0,356.0,233.0
1.0,505,13176.0,8760.0,2399,206.0,360.0,337.0
3.0,174,11154.0,338.0,2087,700.0,216.0,565.0
2.0,252,11412.0,356.0,1838,403.0,847.0,806.0
2.0,815,13149.0,1833.0,5,584.0,810.0,437.0
3.0,233,12000.0,60.0,648,426.0,2360.0,2.0
3.0,366,14382.0,450.0,304,597.0,648.0,675.0
2.0,671,9542.0,11.0,791,140.0,1218.0,1098.0
3.0,809,1015.0,454.0,805,548.0,1223.0,723.0
1.0,505,9084.0,61.0,2399,149.0,217.0,9779.0
2.0,770,8143.0,4.0,254,700.0,286.0,2327.0
2.0,700,10920.0,324.0,528,700.0,896.0,128.0
2.0,476,2600.0,889.0,1493,128.0,626.0,9065.0
3.0,485,12747.0,378.0,3,584.0,299.0,38.0
1.0,505,2978.0,1216.0,2399,281.0,412.0,86.0
2.0,815,9959.0,3888.0,1164,700.0,3056.0,281.0
3.0,700,4052.0,784.0,1817,700.0,199.0,394.0
2.0,391,2464.0,451.0,1097,349.0,620.0,1452.0
2.0,456,7015.0,1309.0,3508,341.0,984.0,1463.0
2.0,456,6083.0,5719.0,14307,555.0,258.0,2934.0
3.0,128,1690.0,151.0,3,101.0,799.0,35.0
2.0,671,8002.0,3063.0,1013,349.0,287.0,7727.0
1.0,505,13626.0,5991.0,2399,149.0,989.0,1032.0
2.0,778,735.0,9466.0,213,149.0,767.0,1381.0
3.0,671,12451.0,2816.0,1479,815.0,991.0,397.0
1.0,505,13473.0,919.0,2399,628.0,252.0,98.0
2.0,349,14576.0,476.0,400,349.0,1441.0,1093.0
1.0,505,6702.0,1013.0,2399,815.0,748.0,1363.0
3.0,206,14588.0,1409.0,1503,700.0,407.0,12535.0
1.0,505,9354.0,5340.0,2399,700.0,364.0,4083.0
3.0,456,11105.0,10979.0,5362,700.0,2374.0,70.0
2.0,413,14486.0,2579.0,340,128.0,210.0,1310.0
1.0,505,1184.0,2515.0,2399,815.0,726.0,1069.0
1.0,505,13486.0,124.0,2399,149.0,394.0,4528.0
3.0,671,12496.0,20070.0,4851,149.0,394.0,2677.0
3.0,815,3973.0,5147.0,839,149.0,435.0,121.0
3.0,371,8976.0,5277.0,990,149.0,947.0,140.0
1.0,505,4006.0,784.0,2399,700.0,1870.0,12190.0
3.0,128,1468.0,929.0,43,635.0,557.0,323.0
1.0,505,8311.0,1373.0,2399,308.0,387.0,3270.0
1.0,505,2549.0,1275.0,2399,700.0,926.0,11.0
3.0,597,12486.0,93.0,392,700.0,557.0,1552.0
3.0,456,14098.0,3950.0,3537,134.0,697.0,7261.0
3.0,815,10716.0,61.0,152,700.0,412.0,1338.0
1.0,505,10721.0,1387.0,2399,349.0,2248.0,392.0
3.0,778,12800.0,1686.0,1237,798.0,276.0,1546.0
3.0,727,9181.0,396.0,4861,317.0,269.0,1497.0
1.0,505,11860.0,355.0,2399,349.0,419.0,82233.0
1.0,505,13910.0,1147.0,2399,149.0,1755.0,330.0
2.0,700,11593.0,22.0,562,101.0,852.0,574.0
2.0,485,5544.0,7360.0,3235,281.0,56.0,1010.0
1.0,505,3696.0,27789.0,2399,128.0,312.0,693.0
1.0,505,2723.0,381.0,2399,274.0,626.0,131.0
3.0,698,4228.0,3967.0,907,752.0,403.0,134.0
3.0,815,11643.0,82.0,16,403.0,640.0,520.0
1.0,505,13448.0,5598.0,2399,597.0,1193.0,935.0
3.0,671,12028.0,101.0,5728,597.0,395.0,253.0
1.0,505,10753.0,2356.0,2399,149.0,388.0,128.0
1.0,505,12320.0,1229.0,2399,128.0,276.0,3269.0
2.0,700,13012.0,1030.0,4592,174.0,268.0,2571.0
1.0,505,1096.0,5029.0,2399,136.0,2011.0,1441.0
2.0,166,11242.0,4929.0,9143,349.0,350.0,3306.0
2.0,700,2380.0,7324.0,794,700.0,3221.0,373.0
1.0,505,2631.0,3695.0,2399,610.0,194.0,27.0
2.0,308,6565.0,859.0,74,144.0,295.0,295.0
1.0,505,11313.0,533.0,2399,700.0,2274.0,241.0
3.0,815,9891.0,1660.0,2434,326.0,1493.0,1545.0
1.0,505,10537.0,6342.0,2399,149.0,760.0,193.0
1.0,505,13951.0,1584.0,2399,727.0,255.0,1378.0
2.0,128,14356.0,418.0,355,628.0,377.0,293.0
2.0,456,1104.0,1489.0,4451,128.0,411.0,17506.0
1.0,505,7988.0,36058.0,2399,257.0,867.0,344.0
2.0,377,4242.0,140.0,1115,610.0,337.0,2409.0
3.0,609,3981.0,1061.0,332,700.0,797.0,174.0
2.0,485,10670.0,6226.0,1009,423.0,413.0,58.0
3.0,128,11523.0,1062.0,3432,555.0,331.0,8174.0
3.0,485,2502.0,24106.0,339,815.0,366.0,1323.0
2.0,815,4229.0,1793.0,637,128.0,228.0,2817.0
3.0,236,3164.0,48.0,816,700.0,318.0,43.0
1.0,505,11750.0,446.0,2399,628.0,795.0,11.0
1.0,505,11440.0,2762.0,2399,128.0,472.0,4080.0
2.0,609,2622.0,571.0,22,815.0,920.0,461.0
1.0,505,12222.0,977.0,2399,123.0,1751.0,177.0
3.0,555,13656.0,1827.0,67,325.0,462.0,74.0
1.0,505,6266.0,3105.0,2399,561.0,607.0,6.0
2.0,815,2680.0,881.0,110,700.0,413.0,1903.0
2.0,456,1449.0,72.0,372,815.0,746.0,1418.0
2.0,341,5954.0,5614.0,2359,149.0,1070.0,2510.0
1.0,505,13162.0,43.0,2399,149.0,313.0,740.0
2.0,349,7993.0,4631.0,746,349.0,2838.0,294.0
1.0,505,7882.0,182.0,2399,700.0,203.0,441.0
3.0,485,13257.0,1312.0,1,349.0,388.0,58.0
2.0,815,4104.0,1621.0,193,700.0,691.0,1466.0
2.0,413,2438.0,46.0,13500,700.0,2598.0,14460.0
1.0,505,12191.0,1235.0,2399,628.0,428.0,162.0
1.0,505,9909.0,1332.0,2399,149.0,3041.0,89.0
1.0,505,12503.0,5086.0,2399,136.0,806.0,3264.0
3.0,128,1966.0,298.0,57,783.0,837.0,398.0
3.0,128,7729.0,2941.0,996,700.0,1118.0,674.0
2.0,789,10185.0,1047.0,2172,468.0,1106.0,1611.0
3.0,700,4956.0,897.0,4124,413.0,1742.0,97.0
1.0,505,10982.0,1244.0,2399,798.0,29.0,4730.0
2.0,349,10216.0,494.0,193,485.0,620.0,454.0
2.0,128,10287.0,1949.0,123,128.0,734.0,534.0
3.0,236,3379.0,984.0,907,700.0,1175.0,1701.0
2.0,555,4845.0,52.0,164,555.0,332.0,1622.0
2.0,700,3668.0,1329.0,11772,349.0,1762.0,11350.0
3.0,349,10779.0,1859.0,1129,128.0,1061.0,385.0
3.0,371,7944.0,966.0,1088,555.0,2148.0,4578.0
3.0,597,12050.0,257.0,2276,700.0,741.0,602.0
3.0,815,10476.0,9866.0,1007,149.0,1840.0,127.0
3.0,341,14104.0,7179.0,2096,748.0,3652.0,3908.0
2.0,815,6674.0,4123.0,1122,128.0,725.0,46.0
1.0,505,5433.0,2992.0,2399,561.0,629.0,116.0
1.0,505,11752.0,4611.0,2399,698.0,654.0,3.0
3.0,128,7268.0,6692.0,1547,149.0,771.0,13.0
1.0,505,1394.0,19142.0,2399,628.0,783.0,2.0
1.0,505,8128.0,1430.0,2399,700.0,419.0,366.0
2.0,614,2639.0,1050.0,801,700.0,1921.0,3176.0
1.0,505,2012.0,14.0,2399,262.0,478.0,171.0
3.0,815,1766.0,3955.0,76,597.0,616.0,579.0
1.0,505,11644.0,824.0,2399,524.0,216.0,1448.0
3.0,128,497.0,2593.0,881,700.0,1525.0,3863.0
1.0,505,6280.0,2709.0,2399,413.0,412.0,797.0
2.0,413,6090.0,8724.0,5540,555.0,192.0,2916.0
1.0,505,7553.0,4091.0,2399,815.0,328.0,1332.0
3.0,456,7817.0,151.0,198,468.0,876.0,1085.0
3.0,815,9645.0,5895.0,5451,555.0,192.0,8858.0
3.0,128,10180.0,2884.0,3,431.0,287.0,50.0
3.0,413,6972.0,729.0,573,349.0,1397.0,1200.0
1.0,505,14409.0,899.0,2399,349.0,99.0,2875.0
3.0,456,2015.0,2087.0,2983,349.0,129.0,1172.0
1.0,505,7984.0,12706.0,2399,149.0,264.0,14386.0
1.0,505,13515.0,632.0,2399,628.0,445.0,425.0
3.0,485,10106.0,8832.0,833,700.0,556.0,348.0
1.0,505,4606.0,271.0,2399,742.0,1253.0,3303.0
1.0,505,2908.0,572.0,2399,628.0,480.0,119.0
2.0,128,14474.0,1638.0,637,700.0,388.0,1621.0
2.0,753,1932.0,515.0,739,152.0,158.0,1087.0
2.0,441,2847.0,55.0,871,468.0,1126.0,1299.0
1.0,505,12711.0,1104.0,2399,700.0,930.0,27960.0
2.0,308,8622.0,409.0,1496,485.0,1036.0,3345.0
1.0,505,12948.0,13500.0,2399,700.0,187.0,382.0
2.0,778,9008.0,1775.0,1123,484.0,354.0,1845.0
3.0,101,11801.0,1.0,1086,134.0,118.0,56.0
3.0,233,7934.0,1138.0,840,403.0,700.0,445.0
1.0,505,11272.0,1197.0,2399,561.0,141.0,854.0
1.0,505,554.0,1004.0,2399,555.0,249.0,71.0
3.0,128,725.0,5491.0,3152,149.0,1802.0,36.0
1.0,505,10415.0,2743.0,2399,128.0,678.0,613.0
2.0,128,5880.0,1382.0,7,468.0,671.0,339.0
2.0,809,11560.0,1520.0,1036,128.0,130.0,1227.0
3.0,281,378.0,42211.0,197,561.0,669.0,226.0
1.0,505,9782.0,366.0,2399,476.0,2453.0,226.0
3.0,671,8227.0,60.0,28,584.0,163.0,1010.0
3.0,690,7441.0,1072.0,46,128.0,661.0,7129.0
2.0,649,4679.0,27567.0,5860,149.0,334.0,203.0
1.0,505,12502.0,1037.0,2399,201.0,1044.0,2419.0
2.0,485,13912.0,10041.0,1009,468.0,609.0,89.0
2.0,789,7547.0,1457.0,3326,128.0,1362.0,11675.0
2.0,403,6363.0,116.0,1112,128.0,261.0,56.0
1.0,505,2393.0,1658.0,2399,403.0,1254.0,34.0
2.0,349,8155.0,310.0,101,128.0,264.0,115.0
2.0,128,1731.0,2659.0,1327,149.0,491.0,1903.0
1.0,505,10873.0,31192.0,2399,815.0,446.0,197.0
3.0,166,12786.0,116.0,437,527.0,201.0,12.0
3.0,371,6975.0,442.0,4315,308.0,120.0,2260.0
3.0,700,7275.0,883.0,2060,341.0,969.0,4503.0
2.0,815,12804.0,4394.0,28,349.0,734.0,65.0
2.0,461,13382.0,1159.0,6272,128.0,292.0,3014.0
2.0,809,12536.0,326.0,4483,609.0,1870.0,424.0
1.0,505,4289.0,1480.0,2399,742.0,1114.0,440.0
2.0,485,7683.0,297.0,115,700.0,594.0,2371.0
1.0,505,4716.0,74.0,2399,815.0,341.0,129.0
3.0,134,6951.0,674.0,4085,403.0,3861.0,100.0
3.0,798,10136.0,6912.0,3889,128.0,71.0,33.0
1.0,505,12662.0,522.0,2399,349.0,263.0,3934.0
1.0,505,1514.0,1284.0,2399,485.0,706.0,3124.0
1.0,505,10313.0,621.0,2399,815.0,523.0,2248.0
1.0,505,2859.0,44552.0,2399,815.0,722.0,1139.0
3.0,233,1378.0,1903.0,432,174.0,441.0,47.0
3.0,349,12107.0,2431.0,167,245.0,2739.0,3651.0
3.0,233,1586.0,623.0,1739,628.0,622.0,44.0
1.0,505,9344.0,376.0,2399,597.0,234.0,160.0
1.0,505,13195.0,5249.0,2399,700.0,1173.0,823.0
1.0,505,6795.0,3738.0,2399,597.0,477.0,332.0
3.0,128,9557.0,4822.0,388,815.0,396.0,841.0
1.0,505,9754.0,1001.0,2399,815.0,303.0,1401.0
2.0,695,9513.0,741.0,764,144.0,434.0,640.0
1.0,505,3940.0,1374.0,2399,700.0,458.0,86.0
3.0,548,7170.0,1192.0,1175,778.0,5083.0,1607.0
2.0,815,3671.0,307.0,163,700.0,659.0,2871.0
2.0,609,3264.0,807.0,222,128.0,161.0,527.0
1.0,505,5973.0,41.0,2399,742.0,1472.0,1563.0
3.0,391,11814.0,366.0,10470,524.0,138.0,1916.0
2.0,341,8104.0,137.0,1988,149.0,334.0,2266.0
3.0,815,8131.0,1379.0,160,815.0,736.0,115.0
1.0,505,8825.0,1410.0,2399,561.0,130.0,6.0
1.0,505,9362.0,1924.0,2399,349.0,3221.0,1309.0
2.0,413,8720.0,1864.0,2149,128.0,3372.0,1201.0
2.0,815,4331.0,377.0,3666,128.0,303.0,2588.0
1.0,505,8034.0,1030.0,2399,128.0,600.0,150.0
2.0,281,6603.0,6784.0,3009,815.0,1416.0,851.0
3.0,128,5327.0,3115.0,78,584.0,360.0,2643.0
1.0,505,10061.0,7504.0,2399,149.0,1057.0,5420.0
3.0,128,14520.0,2992.0,27,257.0,1122.0,2.0
3.0,671,8105.0,348.0,1547,174.0,574.0,2795.0
3.0,113,1659.0,6105.0,377,174.0,559.0,847.0
3.0,815,12809.0,427.0,22,628.0,424.0,98.0
1.0,505,13395.0,3637.0,2399,149.0,207.0,289.0
2.0,789,9336.0,537.0,501,136.0,967.0,205.0
2.0,299,10318.0,1028.0,1810,349.0,1000.0,626.0
1.0,505,11132.0,1387.0,2399,293.0,906.0,164.0
2.0,815,12141.0,386.0,43,628.0,322.0,58.0
3.0,815,3702.0,1403.0,1143,742.0,1228.0,193.0
2.0,628,11194.0,362.0,5164,149.0,291.0,770.0
1.0,505,10383.0,818.0,2399,700.0,700.0,2505.0
3.0,610,12146.0,941.0,3375,128.0,196.0,1730.0
1.0,505,43.0,640.0,2399,464.0,5071.0,2127.0
1.0,505,10430.0,2514.0,2399,149.0,687.0,52.0
1.0,505,12634.0,5530.0,2399,700.0,1356.0,4523.0
1.0,505,14240.0,11903.0,2399,257.0,604.0,113.0
1.0,505,11743.0,73.0,2399,403.0,737.0,482.0
2.0,128,7334.0,185.0,788,128.0,2160.0,1152.0
3.0,815,9791.0,130.0,137,149.0,428.0,95.0
3.0,456,2017.0,1766.0,590,561.0,525.0,103.0
2.0,456,9130.0,3479.0,3894,700.0,282.0,4259.0
1.0,505,3172.0,6999.0,2399,597.0,622.0,72.0
3.0,671,12702.0,7410.0,1677,245.0,2654.0,2393.0
2.0,805,590.0,375.0,1852,700.0,705.0,11104.0
1.0,505,2575.0,450.0,2399,366.0,107.0,321.0
2.0,411,10871.0,7384.0,4295,407.0,1391.0,582.0
1.0,505,10503.0,583.0,2399,149.0,1432.0,111.0
3.0,456,2732.0,274.0,1802,413.0,659.0,86.0
3.0,113,5420.0,1560.0,527,206.0,339.0,17.0
2.0,485,5912.0,384.0,42,628.0,656.0,59.0
3.0,815,11962.0,2910.0,3238,700.0,1274.0,2677.0
1.0,505,5803.0,2734.0,2399,317.0,397.0,4795.0
1.0,505,7872.0,5605.0,2399,597.0,654.0,43.0
3.0,140,2355.0,70.0,133,426.0,948.0,106.0
1.0,505,10478.0,25.0,2399,815.0,132.0,715.0
3.0,216,13642.0,164.0,1374,128.0,316.0,144.0
2.0,815,6584.0,5748.0,1042,128.0,858.0,943.0
3.0,700,12845.0,1266.0,30,149.0,1058.0,505.0
3.0,153,13861.0,622.0,481,628.0,413.0,430.0
3.0,690,4303.0,10238.0,3640,700.0,1524.0,1446.0
3.0,700,8044.0,1409.0,2479,128.0,1768.0,473.0
2.0,671,12487.0,709.0,1967,349.0,2160.0,1620.0
2.0,128,11885.0,3386.0,6,128.0,663.0,8.0
2.0,815,12014.0,79.0,45,403.0,691.0,476.0
1.0,505,2603.0,5040.0,2399,128.0,687.0,37.0
1.0,505,13516.0,4447.0,2399,221.0,470.0,3923.0
